payment_id,order_id,merchant_id,amount,currency,status,created_at,reference
PAY_7B89A30C,ORD_0285F546,MERCH_027,1965200,INR,CAPTURED,2026-08-10T23:44:15Z,REF-PAY_7B89A30C
PAY_D205A2B1,ORD_AD4D22A5,MERCH_021,1427800,INR,CAPTURED,2026-07-10T17:03:59Z,REF-PAY_D205A2B1
PAY_707E9FD1,ORD_DC9B17F3,MERCH_006,1846900,INR,CAPTURED,2026-07-24T07:24:49Z,REF-PAY_707E9FD1
PAY_C473FE5C,ORD_B893C50F,MERCH_038,318200,INR,CAPTURED,2026-07-28T06:25:04Z,REF-PAY_C473FE5C
PAY_B7C79FFF,ORD_CCE5C7C6,MERCH_003,1752500,INR,CAPTURED,2026-08-28T02:30:29Z,REF-PAY_B7C79FFF
PAY_8859B9AB,ORD_E0BF9827,MERCH_020,1670200,INR,CAPTURED,2026-07-03T10:44:51Z,REF-PAY_8859B9AB
PAY_41A61892,ORD_EFD9BC03,MERCH_003,1808900,INR,CAPTURED,2026-07-08T05:11:22Z,REF-PAY_41A61892
PAY_C7DA8208,ORD_7A38E928,MERCH_046,764100,INR,CAPTURED,2026-08-31T19:46:34Z,REF-PAY_C7DA8208
PAY_CFC50270,ORD_475C0AE3,MERCH_042,1625800,INR,CAPTURED,2026-08-16T20:10:46Z,REF-PAY_CFC50270
PAY_4792ABE7,ORD_ABAEF062,MERCH_036,288500,INR,CAPTURED,2026-08-13T08:07:32Z,REF-PAY_4792ABE7
PAY_BE475801,ORD_B2C7CBDD,MERCH_042,304500,INR,CAPTURED,2026-08-22T16:40:44Z,REF-PAY_BE475801
PAY_DAD18008,ORD_1C130696,MERCH_036,622500,INR,CAPTURED,2026-07-25T02:58:14Z,REF-PAY_DAD18008
PAY_168B277C,ORD_FFFA4A48,MERCH_033,1554600,INR,CAPTURED,2026-07-26T22:33:09Z,REF-PAY_168B277C
PAY_EAD78AB5,ORD_BD32E440,MERCH_037,1391800,INR,CAPTURED,2026-07-27T01:21:18Z,REF-PAY_EAD78AB5
PAY_D9858F7B,ORD_FB421938,MERCH_043,1948600,INR,CAPTURED,2026-08-27T16:40:42Z,REF-PAY_D9858F7B
PAY_7D797C19,ORD_FB421938,MERCH_043,1948600,INR,CAPTURED,2026-08-27T16:40:42Z,REF-PAY_D9858F7B
PAY_0309D396,ORD_B6CEA389,MERCH_009,247400,INR,CAPTURED,2026-08-30T22:49:56Z,REF-PAY_0309D396
PAY_056C06AA,ORD_DC028769,MERCH_001,123700,INR,CAPTURED,2026-08-29T22:01:52Z,REF-PAY_056C06AA
PAY_059CFF8F,ORD_7657C82A,MERCH_011,1964200,INR,CAPTURED,2026-09-01T11:01:30Z,REF-PAY_059CFF8F
PAY_48071A0F,ORD_8F098E54,MERCH_007,678600,INR,CAPTURED,2026-07-12T12:02:54Z,REF-PAY_48071A0F
PAY_B5472105,ORD_7AE8126F,MERCH_038,1045600,INR,CAPTURED,2026-08-23T23:22:59Z,REF-PAY_B5472105
PAY_4E3F8DB7,ORD_06A9EED1,MERCH_046,1034600,INR,CAPTURED,2026-07-27T16:31:06Z,REF-PAY_4E3F8DB7
PAY_BF8A45A1,ORD_1EC2B88F,MERCH_008,1719900,INR,CAPTURED,2026-07-04T03:47:00Z,REF-PAY_BF8A45A1
PAY_6C3B8120,ORD_81F8E332,MERCH_026,1662800,INR,CAPTURED,2026-08-24T16:53:27Z,REF-PAY_6C3B8120
PAY_1C76169B,ORD_28ED9563,MERCH_018,966400,INR,CAPTURED,2026-08-28T18:19:01Z,REF-PAY_1C76169B
PAY_752C19EF,ORD_BFE622B4,MERCH_047,661000,INR,CAPTURED,2026-07-14T07:16:24Z,REF-PAY_752C19EF
PAY_A376FA10,ORD_4A32052E,MERCH_027,503500,INR,CAPTURED,2026-08-07T02:22:53Z,REF-PAY_A376FA10
PAY_57BB66F2,ORD_458F25BA,MERCH_047,1169000,INR,CAPTURED,2026-08-25T17:04:30Z,REF-PAY_57BB66F2
PAY_7CA2A8FF,ORD_20467CA8,MERCH_034,270500,INR,CAPTURED,2026-08-17T20:45:24Z,REF-PAY_7CA2A8FF
PAY_3F3D023B,ORD_006B9638,MERCH_047,791000,INR,CAPTURED,2026-07-12T06:29:02Z,REF-PAY_3F3D023B
PAY_578A868E,ORD_F9171342,MERCH_015,1613200,INR,CAPTURED,2026-08-28T07:08:52Z,REF-PAY_578A868E
PAY_BC8E1809,ORD_31C07862,MERCH_043,660900,INR,CAPTURED,2026-08-20T22:55:21Z,REF-PAY_BC8E1809
PAY_80B9E64B,ORD_F683AC06,MERCH_029,1686700,INR,CAPTURED,2026-08-03T05:59:44Z,REF-PAY_80B9E64B
PAY_1CE9E0E0,ORD_7AE81957,MERCH_030,1386000,INR,CAPTURED,2026-08-18T06:49:02Z,REF-PAY_1CE9E0E0
PAY_43BCA674,ORD_797CDB58,MERCH_047,1529400,INR,CAPTURED,2026-08-28T08:30:35Z,REF-PAY_43BCA674
PAY_A30C4847,ORD_BA018178,MERCH_031,587200,INR,CAPTURED,2026-07-29T04:02:38Z,REF-PAY_A30C4847
PAY_AF09376C,ORD_06A7477A,MERCH_010,1644100,INR,CAPTURED,2026-08-25T05:22:21Z,REF-PAY_AF09376C
PAY_494E3FF4,ORD_B6FAB7C9,MERCH_002,82900,INR,CAPTURED,2026-08-24T06:50:12Z,REF-PAY_494E3FF4
PAY_FE6356D7,ORD_DBBFD22C,MERCH_014,579900,INR,CAPTURED,2026-07-13T08:39:31Z,REF-PAY_FE6356D7
PAY_0AC2CCEF,ORD_742A92DB,MERCH_035,675100,INR,CAPTURED,2026-07-28T14:09:10Z,REF-PAY_0AC2CCEF
PAY_C125D9CA,ORD_A2ED59FE,MERCH_028,1626100,INR,CAPTURED,2026-07-04T02:26:34Z,REF-PAY_C125D9CA
PAY_00B80168,ORD_6D2EAD12,MERCH_011,173900,INR,CAPTURED,2026-07-19T22:17:21Z,REF-PAY_00B80168
PAY_E82FF072,ORD_8514A802,MERCH_021,1839000,INR,CAPTURED,2026-08-30T03:50:33Z,REF-PAY_E82FF072
PAY_0A977607,ORD_34A51068,MERCH_013,701200,INR,CAPTURED,2026-07-17T09:11:45Z,REF-PAY_0A977607
PAY_F6C58FB9,ORD_A826FA17,MERCH_030,60000000,INR,CAPTURED,2026-08-25T05:05:37Z,REF-PAY_F6C58FB9
PAY_9DEF5AC5,ORD_3739B0C0,MERCH_042,1112400,INR,CAPTURED,2026-08-27T14:53:26Z,REF-PAY_9DEF5AC5
PAY_AFB417B3,ORD_EE5FF247,MERCH_009,1037300,INR,CAPTURED,2026-08-03T04:14:13Z,REF-PAY_AFB417B3
PAY_DFD6D67F,ORD_8B9D1ADB,MERCH_014,1160100,INR,CAPTURED,2026-07-18T23:09:55Z,REF-PAY_DFD6D67F
PAY_B72B2B31,ORD_03E45217,MERCH_024,276600,INR,CAPTURED,2026-07-10T23:15:22Z,REF-PAY_B72B2B31
PAY_16A0184D,ORD_41DEE9F8,MERCH_041,1454200,INR,CAPTURED,2026-08-02T02:29:01Z,REF-PAY_16A0184D
PAY_7B5388D6,ORD_34920510,MERCH_028,571700,INR,CAPTURED,2026-07-04T13:45:07Z,REF-PAY_7B5388D6
PAY_0D1B45D5,ORD_12E4213E,MERCH_007,1630600,INR,CAPTURED,2026-08-14T21:02:23Z,REF-PAY_0D1B45D5
PAY_1BDC2A95,ORD_2640DCC7,MERCH_005,876300,INR,CAPTURED,2026-08-13T09:38:52Z,REF-PAY_1BDC2A95
PAY_66F9D0BD,ORD_BB5688C7,MERCH_046,1524800,INR,CAPTURED,2026-07-09T00:25:09Z,REF-PAY_66F9D0BD
PAY_8BE6FC6C,ORD_FCF67C85,MERCH_013,15000000,INR,CAPTURED,2026-08-30T14:59:57Z,REF-PAY_8BE6FC6C
PAY_0E04E098,ORD_C2BAACB0,MERCH_042,1859800,INR,CAPTURED,2026-08-23T02:40:28Z,REF-PAY_0E04E098
PAY_7DB860DF,ORD_7B8115E0,MERCH_016,1618000,INR,CAPTURED,2026-07-11T04:29:01Z,REF-PAY_7DB860DF
PAY_C46221DA,ORD_66B287AA,MERCH_042,1949400,INR,CAPTURED,2026-07-26T04:33:57Z,REF-PAY_C46221DA
PAY_4F8519D5,ORD_DE36C1AD,MERCH_036,97800,INR,CAPTURED,2026-07-19T03:33:04Z,REF-PAY_4F8519D5
PAY_D20DCC33,ORD_D13DF8F5,MERCH_008,1830800,INR,CAPTURED,2026-07-19T16:54:37Z,REF-PAY_D20DCC33
PAY_175A1D0B,ORD_51194603,MERCH_002,34800,INR,CAPTURED,2026-07-03T22:24:23Z,REF-PAY_175A1D0B
PAY_5EF8529F,ORD_9EED337F,MERCH_024,1719200,INR,CAPTURED,2026-08-01T03:18:53Z,REF-PAY_5EF8529F
PAY_468F4828,ORD_0F4A1D6C,MERCH_036,1369800,INR,CAPTURED,2026-07-12T18:31:25Z,REF-PAY_468F4828
PAY_F38AE81A,ORD_1CDD8A57,MERCH_019,928000,INR,CAPTURED,2026-08-26T03:03:04Z,REF-PAY_F38AE81A
PAY_85A69825,ORD_E509815C,MERCH_027,832000,INR,CAPTURED,2026-08-10T01:12:50Z,REF-PAY_85A69825
PAY_CCE5EF7A,ORD_01A6B1C7,MERCH_046,1034500,INR,CAPTURED,2026-08-27T08:05:06Z,REF-PAY_CCE5EF7A
PAY_3B105A15,ORD_8B645F2C,MERCH_037,531900,INR,CAPTURED,2026-08-23T15:56:45Z,REF-PAY_3B105A15
PAY_B85A109F,ORD_5D81C2F0,MERCH_018,1231300,INR,CAPTURED,2026-08-21T03:47:25Z,REF-PAY_B85A109F
PAY_31FD68BB,ORD_FFFE4FCB,MERCH_004,381500,INR,CAPTURED,2026-07-06T06:35:46Z,REF-PAY_31FD68BB
PAY_2D0BE71A,ORD_8A5403A7,MERCH_005,173700,INR,CAPTURED,2026-07-05T14:30:26Z,REF-PAY_2D0BE71A
PAY_784C3E4E,ORD_EEF9C8D5,MERCH_020,97700,INR,CAPTURED,2026-08-31T08:24:55Z,REF-PAY_784C3E4E
PAY_FDDCBBE3,ORD_2EE47BEF,MERCH_044,1147100,INR,CAPTURED,2026-08-07T03:50:48Z,REF-PAY_FDDCBBE3
PAY_70CCA87E,ORD_DAE5F91A,MERCH_014,445100,INR,CAPTURED,2026-07-20T03:21:31Z,REF-PAY_70CCA87E
PAY_A8697832,ORD_842141AF,MERCH_027,1417000,INR,CAPTURED,2026-09-01T01:12:53Z,REF-PAY_A8697832
PAY_26601B49,ORD_62786C3A,MERCH_014,1252300,INR,CAPTURED,2026-08-15T13:06:39Z,REF-PAY_26601B49
PAY_5AD1AC45,ORD_67949FC9,MERCH_033,1175600,INR,CAPTURED,2026-07-15T03:17:51Z,REF-PAY_5AD1AC45
PAY_613EB29A,ORD_02587A37,MERCH_014,139200,INR,CAPTURED,2026-07-02T15:38:12Z,REF-PAY_613EB29A
PAY_B0CE41D3,ORD_915F2151,MERCH_024,329600,INR,CAPTURED,2026-07-19T22:07:49Z,REF-PAY_B0CE41D3
PAY_0C74F3FC,ORD_6EC914E5,MERCH_008,1112000,INR,CAPTURED,2026-07-26T03:51:44Z,REF-PAY_0C74F3FC
PAY_D5B85C71,ORD_D2E6DE2C,MERCH_006,999500,INR,CAPTURED,2026-07-26T23:33:42Z,REF-PAY_D5B85C71
PAY_FB5B08D3,ORD_63C3124E,MERCH_030,1678800,INR,CAPTURED,2026-07-30T09:55:20Z,REF-PAY_FB5B08D3
PAY_446DD79F,ORD_B063588A,MERCH_020,357500,INR,CAPTURED,2026-08-28T04:58:25Z,REF-PAY_446DD79F
PAY_4EA51A30,ORD_AA5354F2,MERCH_034,267100,INR,CAPTURED,2026-08-16T08:58:21Z,REF-PAY_4EA51A30
PAY_3BB65EA1,ORD_22E3FEDB,MERCH_015,1576300,INR,CAPTURED,2026-07-02T11:23:00Z,REF-PAY_3BB65EA1
PAY_DA752FF0,ORD_713A4193,MERCH_019,1029300,INR,CAPTURED,2026-07-28T00:55:37Z,REF-PAY_DA752FF0
PAY_852C932A,ORD_2A5C87D4,MERCH_023,1327700,INR,CAPTURED,2026-07-11T07:08:28Z,REF-PAY_852C932A
PAY_1BF48A07,ORD_A0B52B13,MERCH_018,561700,INR,CAPTURED,2026-08-30T00:06:03Z,REF-PAY_1BF48A07
PAY_15AC3469,ORD_F68A9850,MERCH_004,1621400,INR,CAPTURED,2026-08-12T00:36:22Z,REF-PAY_15AC3469
PAY_B6311BBE,ORD_E057FB91,MERCH_045,1310700,INR,CAPTURED,2026-08-18T18:45:28Z,REF-PAY_B6311BBE
PAY_4FA3084D,ORD_1F0CC0F4,MERCH_020,1540600,INR,CAPTURED,2026-07-25T10:29:00Z,REF-PAY_4FA3084D
PAY_E1111C90,ORD_576BB9B8,MERCH_032,1732000,INR,CAPTURED,2026-07-19T10:00:22Z,REF-PAY_E1111C90
PAY_E294BE0D,ORD_FDBFFFB8,MERCH_025,1129100,INR,CAPTURED,2026-07-19T01:12:40Z,REF-PAY_E294BE0D
PAY_1BDC79F9,ORD_041A2FE4,MERCH_016,1006500,INR,CAPTURED,2026-07-22T22:05:34Z,REF-PAY_1BDC79F9
PAY_ADD8B519,ORD_CA7B39E2,MERCH_030,1430100,INR,CAPTURED,2026-08-06T10:04:56Z,REF-PAY_ADD8B519
PAY_6629E5A3,ORD_DE985DE5,MERCH_006,457400,INR,CAPTURED,2026-07-07T21:24:34Z,REF-PAY_6629E5A3
PAY_61D5C12C,ORD_4A42F251,MERCH_007,43900,INR,CAPTURED,2026-08-24T06:03:00Z,REF-PAY_61D5C12C
PAY_0125B43B,ORD_B1B82FEF,MERCH_040,96900,INR,CAPTURED,2026-07-14T13:14:30Z,REF-PAY_0125B43B
PAY_23A4270E,ORD_DBB5E351,MERCH_026,353600,INR,CAPTURED,2026-08-04T17:38:39Z,REF-PAY_23A4270E
PAY_4BD80F6E,ORD_9A9765A8,MERCH_046,515500,INR,CAPTURED,2026-08-05T00:22:37Z,REF-PAY_4BD80F6E
PAY_770914A2,ORD_01B808F1,MERCH_043,376600,INR,CAPTURED,2026-08-25T17:18:54Z,REF-PAY_770914A2
PAY_E11F9A59,ORD_8B0F0C33,MERCH_014,1793100,INR,CAPTURED,2026-07-08T18:49:14Z,REF-PAY_E11F9A59
PAY_883C4BB3,ORD_FFD2CD83,MERCH_048,1866800,INR,CAPTURED,2026-08-06T22:52:13Z,REF-PAY_883C4BB3
PAY_D320FB8D,ORD_DDCABC05,MERCH_011,1374600,INR,CAPTURED,2026-07-11T22:25:10Z,REF-PAY_D320FB8D
PAY_9AA237A9,ORD_DDCABC05,MERCH_011,1374600,INR,CAPTURED,2026-07-11T22:25:10Z,REF-PAY_D320FB8D
PAY_25F4ADDC,ORD_2D2467AB,MERCH_019,1768300,INR,CAPTURED,2026-07-10T02:57:07Z,REF-PAY_25F4ADDC
PAY_3B1D512B,ORD_ED1C443B,MERCH_019,1812700,INR,CAPTURED,2026-07-04T02:49:38Z,REF-PAY_3B1D512B
PAY_49121F63,ORD_D2013F1C,MERCH_031,1306300,INR,CAPTURED,2026-08-14T13:12:38Z,REF-PAY_49121F63
PAY_FA648F7B,ORD_F9FBDB61,MERCH_004,587800,INR,CAPTURED,2026-08-23T21:15:50Z,REF-PAY_FA648F7B
PAY_9D2F39D5,ORD_493E68B3,MERCH_028,1978000,INR,CAPTURED,2026-07-13T05:54:53Z,REF-PAY_9D2F39D5
PAY_DB9F0178,ORD_64D27C94,MERCH_044,1744100,INR,CAPTURED,2026-07-01T02:45:10Z,REF-PAY_DB9F0178
PAY_8CD2713E,ORD_05D6C786,MERCH_010,1353000,INR,CAPTURED,2026-08-27T11:01:47Z,REF-PAY_8CD2713E
PAY_9E3A4540,ORD_6004F213,MERCH_020,1057000,INR,CAPTURED,2026-08-04T06:23:10Z,REF-PAY_9E3A4540
PAY_0606D235,ORD_6004F213,MERCH_020,1057000,INR,CAPTURED,2026-08-04T06:23:10Z,REF-PAY_9E3A4540
PAY_9F4C72E7,ORD_5DF5E0AB,MERCH_030,1720200,INR,CAPTURED,2026-07-21T15:05:29Z,REF-PAY_9F4C72E7
PAY_A3899452,ORD_01BFFE22,MERCH_011,1203900,INR,CAPTURED,2026-07-05T00:25:20Z,REF-PAY_A3899452
PAY_B944F8C7,ORD_91C60807,MERCH_010,1568900,INR,CAPTURED,2026-07-14T14:26:40Z,REF-PAY_B944F8C7
PAY_D199AD3A,ORD_F31B67B5,MERCH_018,245400,INR,CAPTURED,2026-07-10T11:16:08Z,REF-PAY_D199AD3A
PAY_9203986A,ORD_2E37ED38,MERCH_040,545900,INR,CAPTURED,2026-08-25T23:51:55Z,REF-PAY_9203986A
PAY_E2C462E0,ORD_DB0B79EF,MERCH_008,928200,INR,CAPTURED,2026-08-05T02:05:40Z,REF-PAY_E2C462E0
PAY_3A53120F,ORD_07A9631D,MERCH_043,1126700,INR,CAPTURED,2026-07-26T12:49:25Z,REF-PAY_3A53120F
PAY_C406E206,ORD_12D991F3,MERCH_037,34400,INR,CAPTURED,2026-07-18T17:53:28Z,REF-PAY_C406E206
PAY_89D006B1,ORD_DFD24279,MERCH_044,1479600,INR,CAPTURED,2026-08-16T19:49:33Z,REF-PAY_89D006B1
PAY_ECA498F9,ORD_44E73319,MERCH_015,1127900,INR,CAPTURED,2026-08-11T07:59:19Z,REF-PAY_ECA498F9
PAY_EE17FCD3,ORD_39F094A9,MERCH_030,1309400,INR,CAPTURED,2026-07-04T08:47:00Z,REF-PAY_EE17FCD3
PAY_40D82040,ORD_7813ACB5,MERCH_042,290500,INR,CAPTURED,2026-07-01T05:22:52Z,REF-PAY_40D82040
PAY_C6B7A5E1,ORD_9B7D35D5,MERCH_018,238900,INR,CAPTURED,2026-07-08T03:30:12Z,REF-PAY_C6B7A5E1
PAY_A0C09746,ORD_4A2697C6,MERCH_012,1739700,INR,CAPTURED,2026-08-09T05:49:31Z,REF-PAY_A0C09746
PAY_B7145B5D,ORD_5F8EE8D3,MERCH_001,901000,INR,CAPTURED,2026-08-03T11:50:52Z,REF-PAY_B7145B5D
PAY_95E63CBF,ORD_6F7E6052,MERCH_005,838600,INR,CAPTURED,2026-07-24T01:13:36Z,REF-PAY_95E63CBF
PAY_EC2EC716,ORD_646B00F0,MERCH_041,210700,INR,CAPTURED,2026-08-16T21:19:10Z,REF-PAY_EC2EC716
PAY_84EA4B75,ORD_0ACAA1A0,MERCH_047,1065000,INR,CAPTURED,2026-08-26T04:26:28Z,REF-PAY_84EA4B75
PAY_92A5B900,ORD_F193A57F,MERCH_016,1673700,INR,CAPTURED,2026-08-09T05:32:25Z,REF-PAY_92A5B900
PAY_10B15751,ORD_C770D3AB,MERCH_006,793100,INR,CAPTURED,2026-08-20T01:57:41Z,REF-PAY_10B15751
PAY_3ED888C6,ORD_9B57536C,MERCH_049,521400,INR,CAPTURED,2026-07-16T18:41:11Z,REF-PAY_3ED888C6
PAY_B5A2B5AC,ORD_0BC0C105,MERCH_033,1875000,INR,CAPTURED,2026-08-26T06:23:58Z,REF-PAY_B5A2B5AC
PAY_88B68995,ORD_86E71CE7,MERCH_035,181000,INR,CAPTURED,2026-07-16T02:34:00Z,REF-PAY_88B68995
PAY_41E8C765,ORD_52A50F75,MERCH_034,879400,INR,CAPTURED,2026-08-15T05:52:28Z,REF-PAY_41E8C765
PAY_79087A24,ORD_E3203D3F,MERCH_035,920100,INR,CAPTURED,2026-08-14T11:05:38Z,REF-PAY_79087A24
PAY_2ED3A49C,ORD_4A594B2B,MERCH_011,426100,INR,CAPTURED,2026-07-25T00:31:13Z,REF-PAY_2ED3A49C
PAY_94672A8E,ORD_A707BCC3,MERCH_009,204800,INR,CAPTURED,2026-08-15T05:51:56Z,REF-PAY_94672A8E
PAY_8C3924B0,ORD_304AA746,MERCH_027,26800,INR,CAPTURED,2026-07-08T08:07:09Z,REF-PAY_8C3924B0
PAY_BFDA5819,ORD_57879BB2,MERCH_013,1614000,INR,CAPTURED,2026-08-14T01:56:39Z,REF-PAY_BFDA5819
PAY_8E50AB58,ORD_9F5737A2,MERCH_037,1326900,INR,CAPTURED,2026-08-23T20:27:18Z,REF-PAY_8E50AB58
PAY_2810748B,ORD_06129C16,MERCH_004,764900,INR,CAPTURED,2026-07-19T07:22:05Z,REF-PAY_2810748B
PAY_65D22358,ORD_7513BC88,MERCH_016,866700,INR,CAPTURED,2026-08-02T20:25:15Z,REF-PAY_65D22358
PAY_85E82C58,ORD_CBB62DE8,MERCH_001,1258000,INR,CAPTURED,2026-08-01T13:33:05Z,REF-PAY_85E82C58
PAY_A1337A73,ORD_0BE406BC,MERCH_019,1826700,INR,CAPTURED,2026-07-08T10:19:46Z,REF-PAY_A1337A73
PAY_31933BDF,ORD_8A6FB1B6,MERCH_036,1492200,INR,CAPTURED,2026-08-27T20:00:44Z,REF-PAY_31933BDF
PAY_9E040FD6,ORD_2257DBDB,MERCH_028,1856000,INR,CAPTURED,2026-07-23T20:46:27Z,REF-PAY_9E040FD6
PAY_4273B3F2,ORD_2257DBDB,MERCH_028,1856000,INR,CAPTURED,2026-07-23T20:46:27Z,REF-PAY_9E040FD6
PAY_09FDAC6E,ORD_705F1830,MERCH_009,808400,INR,CAPTURED,2026-07-04T05:29:32Z,REF-PAY_09FDAC6E
PAY_1D88B2A7,ORD_AAB42F84,MERCH_033,1107400,INR,CAPTURED,2026-08-24T00:17:34Z,REF-PAY_1D88B2A7
PAY_571DF94E,ORD_0909680D,MERCH_048,1885700,INR,CAPTURED,2026-07-06T14:28:54Z,REF-PAY_571DF94E
PAY_0CC493E6,ORD_69E777A9,MERCH_017,779700,INR,CAPTURED,2026-08-22T21:41:04Z,REF-PAY_0CC493E6
PAY_47D31D65,ORD_F95A5AC1,MERCH_001,1100500,INR,CAPTURED,2026-07-24T06:16:25Z,REF-PAY_47D31D65
PAY_16BBD379,ORD_F95A5AC1,MERCH_001,1100500,INR,CAPTURED,2026-07-24T06:16:25Z,REF-PAY_47D31D65
PAY_8CBC8723,ORD_DB0C5AB6,MERCH_023,1466000,INR,CAPTURED,2026-07-09T18:30:06Z,REF-PAY_8CBC8723
PAY_F96D1469,ORD_47736963,MERCH_012,1866000,INR,CAPTURED,2026-08-11T14:18:09Z,REF-PAY_F96D1469
PAY_2141BBA3,ORD_6E1064E0,MERCH_012,221700,INR,CAPTURED,2026-07-15T21:21:50Z,REF-PAY_2141BBA3
PAY_B712EC73,ORD_B1771517,MERCH_020,1418500,INR,CAPTURED,2026-07-05T13:18:53Z,REF-PAY_B712EC73
PAY_7BB2D68E,ORD_05DB51AA,MERCH_009,1609300,INR,CAPTURED,2026-07-29T12:03:06Z,REF-PAY_7BB2D68E
PAY_E11E3A15,ORD_4ECFFF0E,MERCH_021,1547000,INR,CAPTURED,2026-08-09T14:39:29Z,REF-PAY_E11E3A15
PAY_43E430B5,ORD_015A8F67,MERCH_043,871200,INR,CAPTURED,2026-07-23T18:33:50Z,REF-PAY_43E430B5
PAY_AAD29671,ORD_A72F9486,MERCH_037,1962400,INR,CAPTURED,2026-07-23T16:56:23Z,REF-PAY_AAD29671
PAY_FA039A60,ORD_6224F4B7,MERCH_001,1416900,INR,CAPTURED,2026-07-05T14:04:19Z,REF-PAY_FA039A60
PAY_DD385F96,ORD_EEF27861,MERCH_013,498400,INR,CAPTURED,2026-08-30T20:46:10Z,REF-PAY_DD385F96
PAY_03166212,ORD_A07F9467,MERCH_049,323500,INR,CAPTURED,2026-08-01T18:40:24Z,REF-PAY_03166212
PAY_1CE73770,ORD_F201E637,MERCH_023,1235900,INR,CAPTURED,2026-08-01T21:31:04Z,REF-PAY_1CE73770
PAY_4F568CBC,ORD_282DA6FD,MERCH_010,1150300,INR,CAPTURED,2026-07-21T17:00:24Z,REF-PAY_4F568CBC
PAY_A0C1F194,ORD_672B7993,MERCH_022,1162000,INR,CAPTURED,2026-07-11T15:31:16Z,REF-PAY_A0C1F194
PAY_8A059FAA,ORD_98F4D1A0,MERCH_045,367900,INR,CAPTURED,2026-07-05T05:33:35Z,REF-PAY_8A059FAA
PAY_F9D8170D,ORD_A2CCC4C7,MERCH_044,1802500,INR,CAPTURED,2026-07-10T18:52:51Z,REF-PAY_F9D8170D
PAY_2EF5490E,ORD_1066BA9E,MERCH_035,888500,INR,CAPTURED,2026-07-26T06:14:21Z,REF-PAY_2EF5490E
PAY_56F33618,ORD_1066BA9E,MERCH_035,888500,INR,CAPTURED,2026-07-26T06:14:21Z,REF-PAY_2EF5490E
PAY_40CC38BF,ORD_CD4F6618,MERCH_042,30000000,INR,CAPTURED,2026-07-20T07:31:28Z,REF-PAY_40CC38BF
PAY_4728D933,ORD_BFA6A32A,MERCH_040,558800,INR,CAPTURED,2026-07-11T17:48:21Z,REF-PAY_4728D933
PAY_CD13593F,ORD_3E05D616,MERCH_044,1209200,INR,CAPTURED,2026-07-18T12:19:04Z,REF-PAY_CD13593F
PAY_A57EDD1E,ORD_3E05D616,MERCH_044,1209200,INR,CAPTURED,2026-07-18T12:19:04Z,REF-PAY_CD13593F
PAY_70EFBB77,ORD_96A80713,MERCH_039,1125700,INR,CAPTURED,2026-07-05T19:33:10Z,REF-PAY_70EFBB77
PAY_9901B49B,ORD_F84CEA28,MERCH_033,1326000,INR,CAPTURED,2026-08-18T00:04:40Z,REF-PAY_9901B49B
PAY_2CBD31AF,ORD_6B055EA3,MERCH_011,240700,INR,CAPTURED,2026-08-05T18:38:11Z,REF-PAY_2CBD31AF
PAY_5F034FDD,ORD_EBE25653,MERCH_022,1365800,INR,CAPTURED,2026-09-01T17:36:51Z,REF-PAY_5F034FDD
PAY_0E69DDA4,ORD_8FD15B3F,MERCH_021,1969100,INR,CAPTURED,2026-07-14T19:15:47Z,REF-PAY_0E69DDA4
PAY_EF54A927,ORD_15F2C05F,MERCH_003,1400700,INR,CAPTURED,2026-07-22T17:17:29Z,REF-PAY_EF54A927
PAY_F57EA66D,ORD_835FA9FA,MERCH_029,1876800,INR,CAPTURED,2026-07-24T11:45:06Z,REF-PAY_F57EA66D
PAY_FFADB456,ORD_32A79465,MERCH_006,1184700,INR,CAPTURED,2026-08-19T03:26:28Z,REF-PAY_FFADB456
PAY_12027AE1,ORD_32A79465,MERCH_006,1184700,INR,CAPTURED,2026-08-19T03:26:28Z,REF-PAY_FFADB456
PAY_5AE5E4F1,ORD_2C6C050B,MERCH_014,690300,INR,CAPTURED,2026-08-08T21:37:24Z,REF-PAY_5AE5E4F1
PAY_E31C64FA,ORD_11BA7EE2,MERCH_011,1742100,INR,CAPTURED,2026-07-11T13:35:15Z,REF-PAY_E31C64FA
PAY_87F3681E,ORD_1BD38ABD,MERCH_041,1794700,INR,CAPTURED,2026-07-06T21:12:48Z,REF-PAY_87F3681E
PAY_181D7751,ORD_A0E96C5A,MERCH_002,60000000,INR,CAPTURED,2026-08-30T23:50:38Z,REF-PAY_181D7751
PAY_F1A50A78,ORD_1E782775,MERCH_024,63100,INR,CAPTURED,2026-08-26T00:21:23Z,REF-PAY_F1A50A78
PAY_6587F34E,ORD_0F763402,MERCH_041,42200,INR,CAPTURED,2026-08-03T05:43:02Z,REF-PAY_6587F34E
PAY_DA03804E,ORD_511C5FB6,MERCH_028,1837600,INR,CAPTURED,2026-07-20T11:06:16Z,REF-PAY_DA03804E
PAY_2032B759,ORD_EE21E476,MERCH_037,1005200,INR,CAPTURED,2026-07-16T09:59:16Z,REF-PAY_2032B759
PAY_32CEDDCA,ORD_1EDC5E75,MERCH_046,96700,INR,CAPTURED,2026-08-29T09:26:58Z,REF-PAY_32CEDDCA
PAY_6848630F,ORD_9F72DE85,MERCH_044,497500,INR,CAPTURED,2026-07-06T05:59:07Z,REF-PAY_6848630F
