bank_txn_id,amount,currency,type,transaction_date,description,reference
BNK_B67807B0,34760,INR,CREDIT,2026-08-13T18:44:43Z,SETTLEMENT SET_D114A3F8,SET_D114A3F8
BNK_30F5E2C1,1479051,INR,CREDIT,2026-08-10T17:09:47Z,SETTLEMENT SET_E14B0D22,SET_E14B0D22
BNK_0E9D3E02,343303,INR,CREDIT,2026-08-20T07:03:12Z,SETTLEMENT SET_55B7813F,SET_55B7813F
BNK_54E719F2,253279,INR,CREDIT,2026-07-08T18:33:29Z,SETTLEMENT SET_D61789FF,SET_D61789FF
BNK_59EE8789,1047290,INR,CREDIT,2026-08-29T23:51:01Z,SETTLEMENT SET_FE070771,SET_FE070771
BNK_6363625F,1777146,INR,CREDIT,2026-08-01T16:35:14Z,SETTLEMENT SET_22BC751B,SET_22BC751B
BNK_59EE290A,23727,INR,CREDIT,2026-07-27T11:54:40Z,SETTLEMENT SET_3649BA5B,SET_3649BA5B
BNK_B52F2BE4,452074,INR,CREDIT,2026-07-19T05:47:17Z,SETTLEMENT SET_1A144E81,SET_1A144E81
BNK_BE2722A5,529471,INR,CREDIT,2026-07-17T14:22:12Z,SETTLEMENT SET_9AC067CA,SET_9AC067CA
BNK_E8FDCC9B,339007,INR,CREDIT,2026-07-05T02:14:26Z,SETTLEMENT SET_62AE0893,SET_62AE0893
BNK_100FFABE,499427,INR,CREDIT,2026-07-28T16:35:50Z,SETTLEMENT SET_306DAE67,SET_306DAE67
BNK_4D9104F2,61514,INR,CREDIT,2026-07-28T17:43:42Z,SETTLEMENT SET_0D22E156,SET_0D22E156
BNK_532022CD,1670621,INR,CREDIT,2026-07-12T00:09:30Z,SETTLEMENT SET_446D3EED,SET_446D3EED
BNK_33F50015,58584000,INR,CREDIT,2026-08-20T09:54:02Z,SETTLEMENT SET_479CCFF8,SET_479CCFF8
BNK_6D1B8817,1801458,INR,CREDIT,2026-07-08T12:20:15Z,SETTLEMENT SET_9E3571E8,SET_9E3571E8
BNK_20C99809,1735842,INR,CREDIT,2026-07-08T07:29:22Z,SETTLEMENT SET_1D459C73,SET_1D459C73
BNK_A26B37C1,1921165,INR,CREDIT,2026-08-29T21:59:35Z,SETTLEMENT SET_A231115F,SET_A231115F
BNK_D457BE79,-44665,INR,CREDIT,2026-07-25T22:47:10Z,SETTLEMENT SET_F7481017,SET_F7481017
BNK_1B9E840E,1253991,INR,CREDIT,2026-08-31T17:02:34Z,SETTLEMENT SET_EB56EB67,SET_EB56EB67
BNK_DF100253,720365,INR,CREDIT,2026-08-22T00:35:22Z,SETTLEMENT SET_C5C9A076,SET_C5C9A076
BNK_B462BE9E,964788,INR,CREDIT,2026-08-19T22:35:33Z,SETTLEMENT SET_E7643485,SET_E7643485
BNK_EB86917C,1935323,INR,CREDIT,2026-07-20T15:59:39Z,SETTLEMENT SET_79624BDC,SET_79624BDC
BNK_81F0C769,1834654,INR,CREDIT,2026-08-11T15:36:58Z,SETTLEMENT SET_690D02C5,SET_690D02C5
BNK_9AA131E8,964293,INR,CREDIT,2026-08-13T08:20:45Z,SETTLEMENT SET_14D61C04,SET_14D61C04
BNK_77DE1359,544929,INR,CREDIT,2026-08-12T20:50:15Z,SETTLEMENT SET_BF515D22,SET_BF515D22
BNK_66BFC7B4,315473,INR,CREDIT,2026-07-31T00:51:17Z,SETTLEMENT SET_07E1ECD5,SET_07E1ECD5
BNK_40E82967,1930246,INR,CREDIT,2026-08-12T01:07:29Z,SETTLEMENT SET_4526A58C,SET_4526A58C
BNK_B7F03B67,790689,INR,CREDIT,2026-07-26T12:43:58Z,SETTLEMENT SET_F781F2AD,SET_F781F2AD
BNK_6A56CC17,959606,INR,CREDIT,2026-07-13T20:23:32Z,SETTLEMENT SET_659D6681,SET_659D6681
BNK_DC7AFE8C,1429352,INR,CREDIT,2026-08-13T22:08:06Z,SETTLEMENT SET_66C7A645,SET_66C7A645
BNK_F0C6A843,213246,INR,CREDIT,2026-08-06T13:46:43Z,SETTLEMENT SET_6C1BCB2D,SET_6C1BCB2D
BNK_FD899BC6,740748,INR,CREDIT,2026-07-04T05:00:39Z,SETTLEMENT SET_D435B55B,SET_D435B55B
BNK_B289027C,1471823,INR,CREDIT,2026-08-24T20:44:30Z,SETTLEMENT SET_541C0166,SET_541C0166
BNK_CA9A8C2E,-6957,INR,CREDIT,2026-07-25T21:06:18Z,SETTLEMENT SET_82FFDAA1,SET_82FFDAA1
BNK_471F60AD,29097,INR,CREDIT,2026-08-14T17:10:30Z,SETTLEMENT SET_7FFBF84C,SET_7FFBF84C
BNK_81052003,1047873,INR,CREDIT,2026-07-21T05:26:55Z,SETTLEMENT SET_B1A84D63,SET_B1A84D63
BNK_143B0AD6,526280,INR,CREDIT,2026-07-30T03:45:43Z,SETTLEMENT SET_FF6B4457,SET_FF6B4457
BNK_1EC5DCC1,1137702,INR,CREDIT,2026-08-24T13:06:03Z,SETTLEMENT SET_DF7C3732,SET_DF7C3732
BNK_D3ADCCA4,1527824,INR,CREDIT,2026-08-09T23:26:38Z,SETTLEMENT SET_74A6EFCC,SET_74A6EFCC
BNK_6BDE769C,146168,INR,CREDIT,2026-08-15T13:00:00Z,SETTLEMENT SET_A5A76C1C,SET_A5A76C1C
BNK_049FFA48,29292000,INR,CREDIT,2026-08-10T22:11:58Z,SETTLEMENT SET_091F8C31,SET_091F8C31
BNK_A3BF869E,391927,INR,CREDIT,2026-09-02T09:54:26Z,SETTLEMENT SET_DF4D3C7B,SET_DF4D3C7B
BNK_D5E3922C,1373502,INR,CREDIT,2026-09-05T00:43:49Z,SETTLEMENT SET_6C4E6450,SET_6C4E6450
BNK_68A9E719,365174,INR,CREDIT,2026-08-27T06:35:57Z,SETTLEMENT SET_59A3820A,SET_59A3820A
BNK_1BAFD541,889868,INR,CREDIT,2026-08-23T17:58:26Z,SETTLEMENT SET_C34D44FC,SET_C34D44FC
BNK_D58E42F9,575873,INR,CREDIT,2026-07-20T06:32:39Z,SETTLEMENT SET_0D93EC53,SET_0D93EC53
BNK_8477D0D8,356484,INR,CREDIT,2026-08-08T01:22:42Z,SETTLEMENT SET_BA61B487,SET_BA61B487
BNK_AE3A30E8,1591728,INR,CREDIT,2026-08-19T10:26:05Z,SETTLEMENT SET_9898B6E9,SET_9898B6E9
BNK_0B0A471C,699594,INR,CREDIT,2026-08-10T20:15:31Z,SETTLEMENT SET_1245C799,SET_1245C799
BNK_28AC6A15,624701,INR,CREDIT,2026-07-13T16:25:31Z,SETTLEMENT SET_4519564C,SET_4519564C
BNK_857B413F,476874,INR,CREDIT,2026-07-06T02:56:46Z,SETTLEMENT SET_EF031F98,SET_EF031F98
BNK_E344EA55,1759328,INR,CREDIT,2026-07-27T05:09:47Z,SETTLEMENT SET_9C859B69,SET_9C859B69
BNK_E7C04C1E,571585,INR,CREDIT,2026-07-14T04:00:02Z,SETTLEMENT SET_87197380,SET_87197380
BNK_65A014E4,667370,INR,CREDIT,2026-08-26T20:02:10Z,SETTLEMENT SET_D5179789,SET_D5179789
BNK_165C9BE7,-8328,INR,CREDIT,2026-08-20T03:21:40Z,SETTLEMENT SET_E00F0EEE,SET_E00F0EEE
BNK_F35D3607,1316090,INR,CREDIT,2026-08-31T17:07:58Z,SETTLEMENT SET_791AE98E,SET_791AE98E
BNK_473BF337,1715438,INR,CREDIT,2026-08-29T00:57:35Z,SETTLEMENT SET_D6E754E1,SET_D6E754E1
BNK_6B697F74,1327026,INR,CREDIT,2026-07-22T23:09:43Z,SETTLEMENT SET_527E8F2E,SET_527E8F2E
BNK_84F454E0,1173533,INR,CREDIT,2026-08-11T22:04:47Z,SETTLEMENT SET_AE04A2AC,SET_AE04A2AC
BNK_10AD9C22,1620434,INR,CREDIT,2026-09-02T03:32:22Z,SETTLEMENT SET_DCC01C4B,SET_DCC01C4B
BNK_40D3BE6A,1070380,INR,CREDIT,2026-08-14T22:36:06Z,SETTLEMENT SET_49EAC5F0,SET_49EAC5F0
BNK_D2027271,75379,INR,CREDIT,2026-07-20T06:35:42Z,SETTLEMENT SET_D218F97D,SET_D218F97D
BNK_1B1BA0DD,496305,INR,CREDIT,2026-08-06T21:43:36Z,SETTLEMENT SET_4CD12A4C,SET_4CD12A4C
BNK_89310F06,-8769,INR,CREDIT,2026-08-17T05:45:40Z,SETTLEMENT SET_81F2627F,SET_81F2627F
BNK_57EB6E7C,1446049,INR,CREDIT,2026-07-15T17:29:23Z,SETTLEMENT SET_55483D32,SET_55483D32
BNK_12B355AD,1169337,INR,CREDIT,2026-08-08T18:27:04Z,SETTLEMENT SET_A9E11838,SET_A9E11838
BNK_3067725F,1499165,INR,CREDIT,2026-07-27T15:02:45Z,SETTLEMENT SET_871C9AED,SET_871C9AED
BNK_9FC782E8,814804,INR,CREDIT,2026-07-21T09:33:17Z,SETTLEMENT SET_AB6C40D7,SET_AB6C40D7
BNK_FC7EF1C9,1554820,INR,CREDIT,2026-09-03T23:59:13Z,SETTLEMENT SET_ADE6C8F2,SET_ADE6C8F2
BNK_A98BF991,609469,INR,CREDIT,2026-08-31T15:57:09Z,SETTLEMENT SET_F18547F7,SET_F18547F7
BNK_C4036802,1199410,INR,CREDIT,2026-08-06T04:00:51Z,SETTLEMENT SET_3F93A883,SET_3F93A883
BNK_BB850777,1673941,INR,CREDIT,2026-08-28T02:50:48Z,SETTLEMENT SET_FAE0AA79,SET_FAE0AA79
BNK_93DE2271,680161,INR,CREDIT,2026-08-13T12:30:58Z,SETTLEMENT SET_C452DC4D,SET_C452DC4D
BNK_B95D8886,656239,INR,CREDIT,2026-07-11T12:26:26Z,SETTLEMENT SET_35E990EF,SET_35E990EF
BNK_36260F02,1511077,INR,CREDIT,2026-08-17T16:54:41Z,SETTLEMENT SET_468CD231,SET_468CD231
BNK_B5309FB8,415459,INR,CREDIT,2026-08-27T09:46:06Z,SETTLEMENT SET_E29726CC,SET_E29726CC
BNK_0222BFE7,334710,INR,CREDIT,2026-08-19T14:45:40Z,SETTLEMENT SET_BC33553C,SET_BC33553C
BNK_CA0328F6,1182909,INR,CREDIT,2026-07-11T01:16:24Z,SETTLEMENT SET_C3265C61,SET_C3265C61
BNK_09B1BC06,988898,INR,CREDIT,2026-08-19T09:55:39Z,SETTLEMENT SET_0D5F7E26,SET_0D5F7E26
BNK_DF071E42,1885331,INR,CREDIT,2026-07-03T02:17:03Z,SETTLEMENT SET_D2D4212E,SET_D2D4212E
BNK_900259FA,694121,INR,CREDIT,2026-08-15T20:03:27Z,SETTLEMENT SET_4D594FFF,SET_4D594FFF
BNK_127244F6,-9355,INR,CREDIT,2026-07-17T03:28:50Z,SETTLEMENT SET_4E6FDE7A,SET_4E6FDE7A
BNK_71BFDEDC,1045627,INR,CREDIT,2026-09-03T01:48:54Z,SETTLEMENT SET_208BFF27,SET_208BFF27
BNK_AF5D7BB2,1690735,INR,CREDIT,2026-08-12T13:10:30Z,SETTLEMENT SET_1D8C52A4,SET_1D8C52A4
BNK_F03389EC,121758,INR,CREDIT,2026-07-24T14:11:42Z,SETTLEMENT SET_C71F2DE8,SET_C71F2DE8
BNK_B02B0902,1809563,INR,CREDIT,2026-08-08T01:26:19Z,SETTLEMENT SET_3165BD78,SET_3165BD78
BNK_6425A4B2,1404550,INR,CREDIT,2026-08-05T10:13:52Z,SETTLEMENT SET_CCC3A110,SET_CCC3A110
BNK_48393C3F,696369,INR,CREDIT,2026-08-13T19:41:44Z,SETTLEMENT SET_F5B825DB,SET_F5B825DB
BNK_37933A5F,14646000,INR,CREDIT,2026-07-30T08:16:02Z,SETTLEMENT SET_669618E1,SET_669618E1
BNK_F37DF94A,1401330,INR,CREDIT,2026-07-06T13:40:58Z,SETTLEMENT SET_5038390E,SET_5038390E
BNK_F05AE78C,895652,INR,CREDIT,2026-07-22T21:07:49Z,SETTLEMENT SET_1C970222,SET_1C970222
BNK_ADF7101B,1687510,INR,CREDIT,2026-07-24T03:29:11Z,SETTLEMENT SET_1F82F171,SET_1F82F171
BNK_C53607FD,1711532,INR,CREDIT,2026-07-12T15:24:40Z,SETTLEMENT SET_6FB07E26,SET_6FB07E26
BNK_EEFF3022,1388832,INR,CREDIT,2026-07-13T00:11:21Z,SETTLEMENT SET_34F8FE50,SET_34F8FE50
BNK_B24D62DC,868801,INR,CREDIT,2026-08-01T04:43:37Z,SETTLEMENT SET_08076950,SET_08076950
BNK_3C5018E5,735230,INR,CREDIT,2026-08-23T16:40:51Z,SETTLEMENT SET_A145CC99,SET_A145CC99
BNK_BC538253,1080778,INR,CREDIT,2026-09-02T20:22:54Z,SETTLEMENT SET_B14CDC97,SET_B14CDC97
BNK_B56AFC4F,444848,INR,CREDIT,2026-08-01T19:16:17Z,SETTLEMENT SET_A7F31324,SET_A7F31324
BNK_933216C0,263878,INR,CREDIT,2026-07-08T19:10:30Z,SETTLEMENT SET_FB1D8FC2,SET_FB1D8FC2
BNK_1BD44B44,1595145,INR,CREDIT,2026-07-25T00:51:49Z,SETTLEMENT SET_F364BEA6,SET_F364BEA6
BNK_2CC61D83,1361786,INR,CREDIT,2026-07-11T01:55:50Z,SETTLEMENT SET_28597844,SET_28597844
BNK_4539D660,870852,INR,CREDIT,2026-09-03T07:59:30Z,SETTLEMENT SET_4AE79732,SET_4AE79732
BNK_888CFE62,986848,INR,CREDIT,2026-07-18T07:00:22Z,SETTLEMENT SET_15E1CB9A,SET_15E1CB9A
BNK_B96FD316,1807415,INR,CREDIT,2026-08-13T18:19:46Z,SETTLEMENT SET_D439CD25,SET_D439CD25
BNK_B34C17D7,866358,INR,CREDIT,2026-09-01T17:12:14Z,SETTLEMENT SET_E048776C,SET_E048776C
BNK_D8722ECD,377672,INR,CREDIT,2026-07-14T13:56:39Z,SETTLEMENT SET_5DC1AAE6,SET_5DC1AAE6
BNK_3D4AF161,1287579,INR,CREDIT,2026-07-09T01:50:22Z,SETTLEMENT SET_83771C48,SET_83771C48
BNK_CE42F757,425906,INR,CREDIT,2026-07-16T01:46:34Z,SETTLEMENT SET_15BDBA7C,SET_15BDBA7C
BNK_C567B061,160325,INR,CREDIT,2026-08-28T07:36:49Z,SETTLEMENT SET_7A4AB727,SET_7A4AB727
BNK_CAA4611A,1625609,INR,CREDIT,2026-07-15T10:37:47Z,SETTLEMENT SET_283CDFE1,SET_283CDFE1
BNK_5221FFC1,1792476,INR,CREDIT,2026-08-14T15:42:03Z,SETTLEMENT SET_AE97FA7D,SET_AE97FA7D
BNK_B81DCA4A,1396545,INR,CREDIT,2026-08-23T11:35:02Z,SETTLEMENT SET_8AEC2271,SET_8AEC2271
BNK_FFCE0F34,532234,INR,CREDIT,2026-07-16T05:23:47Z,SETTLEMENT SET_AED527BA,SET_AED527BA
BNK_6192CE16,595995,INR,CREDIT,2026-08-11T17:21:07Z,SETTLEMENT SET_59940834,SET_59940834
BNK_1C1E5CA2,177462,INR,CREDIT,2026-07-06T11:00:42Z,SETTLEMENT SET_C81FDC77,SET_C81FDC77
BNK_36AE20CD,234434,INR,CREDIT,2026-07-27T12:30:12Z,SETTLEMENT SET_7D166EDF,SET_7D166EDF
BNK_3AD8BC5A,567925,INR,CREDIT,2026-08-05T08:13:15Z,SETTLEMENT SET_E350A777,SET_E350A777
BNK_DBB75A2F,1404161,INR,CREDIT,2026-07-05T20:05:01Z,SETTLEMENT SET_7172275E,SET_7172275E
BNK_DA85C8EC,982845,INR,CREDIT,2026-07-07T02:07:53Z,SETTLEMENT SET_117C604C,SET_117C604C
BNK_6B780473,89341,INR,CREDIT,2026-07-22T00:16:40Z,SETTLEMENT SET_44260478,SET_44260478
BNK_D459CFCC,-40289,INR,CREDIT,2026-07-30T22:52:36Z,SETTLEMENT SET_99CB5F06,SET_99CB5F06
BNK_F3289A62,563725,INR,CREDIT,2026-07-30T11:11:24Z,SETTLEMENT SET_CD75AE15,SET_CD75AE15
BNK_0BA9AEC3,-26620,INR,CREDIT,2026-07-04T18:25:32Z,SETTLEMENT SET_732EAAC3,SET_732EAAC3
BNK_523E7B49,-37417,INR,CREDIT,2026-08-02T21:06:47Z,SETTLEMENT SET_A33EEE85,SET_A33EEE85
BNK_92040634,941348,INR,CREDIT,2026-08-14T09:55:18Z,SETTLEMENT SET_11179896,SET_11179896
BNK_8F5240FD,791763,INR,CREDIT,2026-08-06T05:59:13Z,SETTLEMENT SET_1EC24509,SET_1EC24509
BNK_EA695272,875050,INR,CREDIT,2026-08-18T09:52:52Z,SETTLEMENT SET_3A03D881,SET_3A03D881
BNK_6FF200B2,690901,INR,CREDIT,2026-08-31T01:53:43Z,SETTLEMENT SET_70A3797E,SET_70A3797E
BNK_0F26315D,743041,INR,CREDIT,2026-08-12T05:37:28Z,SETTLEMENT SET_38C11692,SET_38C11692
BNK_745C92B2,-35671,INR,CREDIT,2026-08-03T11:04:53Z,SETTLEMENT SET_B57A0E7B,SET_B57A0E7B
BNK_5D37DB50,1249109,INR,CREDIT,2026-08-08T03:26:08Z,SETTLEMENT SET_54F26EAF,SET_54F26EAF
BNK_21CFA558,21806,INR,CREDIT,2026-08-14T09:35:08Z,SETTLEMENT SET_B43ECAB1,SET_B43ECAB1
BNK_E3390606,266460,INR,CREDIT,2026-08-02T00:26:58Z,SETTLEMENT SET_21A25D66,SET_21A25D66
BNK_BD6DC3C0,1391761,INR,CREDIT,2026-08-19T11:37:06Z,SETTLEMENT SET_FF14DF3F,SET_FF14DF3F
BNK_A46C10B6,1779930,INR,CREDIT,2026-07-05T21:18:35Z,SETTLEMENT SET_48036FFA,SET_48036FFA
BNK_B9AC72A2,389094,INR,CREDIT,2026-07-08T02:40:05Z,SETTLEMENT SET_80BB3538,SET_80BB3538
BNK_A05D20B2,1081363,INR,CREDIT,2026-07-29T06:51:56Z,SETTLEMENT SET_803C5BA5,SET_803C5BA5
BNK_BF9C652D,-42229,INR,CREDIT,2026-08-06T01:37:43Z,SETTLEMENT SET_9222432D,SET_9222432D
BNK_A5AD73AA,1694445,INR,CREDIT,2026-07-18T19:56:00Z,SETTLEMENT SET_F4BC3E12,SET_F4BC3E12
BNK_5CA538FD,1026978,INR,CREDIT,2026-08-01T19:02:04Z,SETTLEMENT SET_47D0D057,SET_47D0D057
BNK_81947A81,135203,INR,CREDIT,2026-07-19T00:11:45Z,SETTLEMENT SET_E61E1EDA,SET_E61E1EDA
BNK_0CF0A758,578713,INR,CREDIT,2026-07-12T02:40:58Z,SETTLEMENT SET_8289D084,SET_8289D084
BNK_474FF63F,995147,INR,CREDIT,2026-07-08T05:04:38Z,SETTLEMENT SET_00F11E1F,SET_00F11E1F
BNK_662430E6,248885,INR,CREDIT,2026-08-28T19:32:55Z,SETTLEMENT SET_419AEF3A,SET_419AEF3A
BNK_9D4E4B21,-15512,INR,CREDIT,2026-08-29T20:01:32Z,SETTLEMENT SET_9635D273,SET_9635D273
BNK_57D66BE7,761669,INR,CREDIT,2026-07-04T03:03:20Z,SETTLEMENT SET_B226AF8B,SET_B226AF8B
BNK_06644E1C,220960,INR,CREDIT,2026-07-08T14:31:32Z,SETTLEMENT SET_CA06402F,SET_CA06402F
BNK_4F8C8234,1002959,INR,CREDIT,2026-07-30T20:45:25Z,SETTLEMENT SET_8ABFCC54,SET_8ABFCC54
BNK_0DC2DD0C,984993,INR,CREDIT,2026-07-23T02:40:03Z,SETTLEMENT SET_2B903162,SET_2B903162
BNK_7D5543CF,720779,INR,CREDIT,2026-08-30T09:19:43Z,SETTLEMENT SET_2786B63A,SET_2786B63A
BNK_773F8960,1926731,INR,CREDIT,2026-08-05T17:28:22Z,SETTLEMENT SET_B230FB46,SET_B230FB46
BNK_76D7AFA4,1301737,INR,CREDIT,2026-08-08T00:19:59Z,SETTLEMENT SET_61F50A4C,SET_61F50A4C
BNK_B9DF50BF,1591240,INR,CREDIT,2026-07-31T14:34:01Z,SETTLEMENT SET_2188E3D7,SET_2188E3D7
BNK_9E92379E,1011551,INR,CREDIT,2026-08-19T23:18:38Z,SETTLEMENT SET_4979E146,SET_4979E146
BNK_5CA6247F,1091909,INR,CREDIT,2026-08-09T13:04:00Z,SETTLEMENT SET_1E226520,SET_1E226520
BNK_A810C076,983821,INR,CREDIT,2026-08-22T19:40:27Z,SETTLEMENT SET_571A0AF9,SET_571A0AF9
BNK_4168A341,1357099,INR,CREDIT,2026-08-22T18:44:51Z,SETTLEMENT SET_995F0C8C,SET_995F0C8C
BNK_BE4FBB01,29292000,INR,CREDIT,2026-07-18T07:03:19Z,SETTLEMENT SET_68F50CFA,SET_68F50CFA
BNK_2CD0F80A,-15439,INR,CREDIT,2026-07-25T02:26:35Z,SETTLEMENT SET_4B582119,SET_4B582119
BNK_8F1AED00,1678042,INR,CREDIT,2026-08-13T23:42:05Z,SETTLEMENT SET_7177F202,SET_7177F202
BNK_62FC6987,-21594,INR,CREDIT,2026-08-21T23:45:17Z,SETTLEMENT SET_2F28C075,SET_2F28C075
BNK_119A02BD,361268,INR,CREDIT,2026-08-16T11:26:43Z,SETTLEMENT SET_A795C739,SET_A795C739
BNK_A952ABD0,633196,INR,CREDIT,2026-08-12T12:37:57Z,SETTLEMENT SET_86EF4AC4,SET_86EF4AC4
BNK_31D78A8D,489665,INR,CREDIT,2026-07-15T07:32:16Z,SETTLEMENT SET_8F69A9F6,SET_8F69A9F6
BNK_5D4297C6,688732,INR,CREDIT,2026-08-19T10:46:07Z,SETTLEMENT SET_9F505A7E,SET_9F505A7E
BNK_DBA085D0,29292000,INR,CREDIT,2026-08-08T00:08:21Z,SETTLEMENT SET_54E1DDDD,SET_54E1DDDD
BNK_A6EB433E,1903395,INR,CREDIT,2026-08-01T03:55:58Z,SETTLEMENT SET_6B97C280,SET_6B97C280
BNK_B1878F50,811341,INR,CREDIT,2026-09-03T05:32:25Z,SETTLEMENT SET_79666DF1,SET_79666DF1
BNK_0487FAC2,1845885,INR,CREDIT,2026-07-03T16:04:44Z,SETTLEMENT SET_3D0F8175,SET_3D0F8175
BNK_CE63611D,134841,INR,CREDIT,2026-07-21T05:56:44Z,SETTLEMENT SET_53005AE6,SET_53005AE6
BNK_55002DF1,652668,INR,CREDIT,2026-07-27T15:56:31Z,SETTLEMENT SET_1D72277B,SET_1D72277B
BNK_F827F8C3,457834,INR,CREDIT,2026-07-08T15:03:40Z,SETTLEMENT SET_1B757EAB,SET_1B757EAB
BNK_C119F9E1,980844,INR,CREDIT,2026-07-25T11:59:30Z,SETTLEMENT SET_BAC68243,SET_BAC68243
BNK_BA2301AD,1677260,INR,CREDIT,2026-08-08T07:55:49Z,SETTLEMENT SET_1E5B1609,SET_1E5B1609
BNK_76D6560D,171554,INR,CREDIT,2026-07-11T06:02:33Z,SETTLEMENT SET_0DAF6C3E,SET_0DAF6C3E
BNK_1F48AA2F,1762305,INR,CREDIT,2026-08-12T07:55:55Z,SETTLEMENT SET_84B3DEE2,SET_84B3DEE2
BNK_9DC892B7,787077,INR,CREDIT,2026-08-09T13:03:21Z,SETTLEMENT SET_9BADE725,SET_9BADE725
BNK_C71FE134,1411289,INR,CREDIT,2026-07-12T20:10:58Z,SETTLEMENT SET_208FC241,SET_208FC241
BNK_302BF267,1347628,INR,CREDIT,2026-09-01T01:39:50Z,SETTLEMENT SET_ECDA3420,SET_ECDA3420
BNK_07235606,633586,INR,CREDIT,2026-07-18T10:33:36Z,SETTLEMENT SET_4D34B81A,SET_4D34B81A
BNK_00CAC444,1542322,INR,CREDIT,2026-09-01T01:44:38Z,SETTLEMENT SET_B161727D,SET_B161727D
BNK_99B6F014,216761,INR,CREDIT,2026-07-24T08:45:13Z,SETTLEMENT SET_02F6916C,SET_02F6916C
BNK_D0E92909,172580,INR,CREDIT,2026-07-20T14:47:09Z,SETTLEMENT SET_88516B9C,SET_88516B9C
BNK_47B81448,1786520,INR,CREDIT,2026-07-15T20:23:11Z,SETTLEMENT SET_D22363A2,SET_D22363A2
BNK_C87F735C,407062,INR,CREDIT,2026-08-28T22:57:32Z,SETTLEMENT SET_18ACFAD9,SET_18ACFAD9
BNK_4D0107EC,65029,INR,CREDIT,2026-08-16T10:25:35Z,SETTLEMENT SET_AD54E175,SET_AD54E175
BNK_75F9F937,388901,INR,CREDIT,2026-08-13T11:01:51Z,SETTLEMENT SET_66EBE13B,SET_66EBE13B
BNK_6A2867AE,1882011,INR,CREDIT,2026-07-11T20:53:26Z,SETTLEMENT SET_C0263B53,SET_C0263B53
BNK_EA19EB53,611422,INR,CREDIT,2026-07-22T01:11:15Z,SETTLEMENT SET_4731D66C,SET_4731D66C
BNK_22A1A00F,1367863,INR,CREDIT,2026-07-30T06:22:19Z,SETTLEMENT SET_974D994E,SET_974D994E
BNK_4BAB83E4,393978,INR,CREDIT,2026-08-10T02:52:30Z,SETTLEMENT SET_FEA4F0EE,SET_FEA4F0EE
BNK_F905F877,621284,INR,CREDIT,2026-08-06T16:55:10Z,SETTLEMENT SET_68912435,SET_68912435
BNK_B7AEA115,219495,INR,CREDIT,2026-08-20T21:55:17Z,SETTLEMENT SET_3ED24FEF,SET_3ED24FEF
BNK_2AD122D2,1075798,INR,CREDIT,2026-08-08T19:07:52Z,SETTLEMENT SET_B0779123,SET_B0779123
BNK_D80B6EC0,736922,INR,CREDIT,2026-07-22T05:33:33Z,SETTLEMENT SET_2EE4438E,SET_2EE4438E
BNK_062C28B5,368689,INR,CREDIT,2026-08-24T03:11:01Z,SETTLEMENT SET_E63365D7,SET_E63365D7
BNK_6228F356,58584000,INR,CREDIT,2026-08-07T08:40:03Z,SETTLEMENT SET_AF70AF70,SET_AF70AF70
BNK_ACEB82BE,704864,INR,CREDIT,2026-07-11T03:17:22Z,SETTLEMENT SET_F76FAA71,SET_F76FAA71
BNK_6ABD2534,1882988,INR,CREDIT,2026-08-15T00:40:50Z,SETTLEMENT SET_2F64D9EA,SET_2F64D9EA
BNK_B7B7A481,1125497,INR,CREDIT,2026-07-03T20:51:50Z,SETTLEMENT SET_187D8D1C,SET_187D8D1C
BNK_1EB43F3F,889891,INR,CREDIT,2026-08-20T20:28:10Z,SETTLEMENT SET_A1A90409,SET_A1A90409
BNK_3A022835,1677115,INR,CREDIT,2026-08-14T09:47:32Z,SETTLEMENT SET_7B473B12,SET_7B473B12
BNK_E4C06EAF,170675,INR,CREDIT,2026-08-05T07:08:45Z,SETTLEMENT SET_0864F9AD,SET_0864F9AD
BNK_C565D575,1863655,INR,CREDIT,2026-07-26T23:45:49Z,SETTLEMENT SET_99922EA8,SET_99922EA8
BNK_7C41DD69,134107,INR,CREDIT,2026-08-19T02:34:15Z,SETTLEMENT SET_4997EADC,SET_4997EADC
BNK_C457A4E5,1855356,INR,CREDIT,2026-07-29T15:52:17Z,SETTLEMENT SET_7D1B04B2,SET_7D1B04B2
BNK_C3772F44,1107726,INR,CREDIT,2026-07-19T07:16:53Z,SETTLEMENT SET_B34DD54B,SET_B34DD54B
BNK_0ECCE8AF,312546,INR,CREDIT,2026-09-03T04:23:03Z,SETTLEMENT SET_1374B3BA,SET_1374B3BA
BNK_F91EC870,1559799,INR,CREDIT,2026-08-03T08:00:22Z,SETTLEMENT SET_EA8101DB,SET_EA8101DB
BNK_9EB136FC,1414414,INR,CREDIT,2026-08-24T21:00:28Z,SETTLEMENT SET_A6B6B412,SET_A6B6B412
BNK_D9C30AB8,1082828,INR,CREDIT,2026-08-22T19:41:21Z,SETTLEMENT SET_1CA0B8E0,SET_1CA0B8E0
BNK_E3C11AF4,1903980,INR,CREDIT,2026-08-02T09:15:50Z,SETTLEMENT SET_AEB62EE0,SET_AEB62EE0
BNK_F24C9B20,1214252,INR,CREDIT,2026-08-26T15:30:03Z,SETTLEMENT SET_45C7CA47,SET_45C7CA47
BNK_9D7F1F27,873583,INR,CREDIT,2026-07-07T22:19:28Z,SETTLEMENT SET_81DB1ACC,SET_81DB1ACC
