settlement_id,merchant_id,gross_amount,fees,tax,refunds,chargebacks,adjustments,net_amount,currency,status,created_at,payment_reference
SET_D22780B7,MERCH_009,1015300,20306,3655,0,0,0,991339,INR,PROCESSED,2026-07-07T02:56:47Z,REF-PAY_626A103D
SET_D02FC8BC,MERCH_044,1104500,22090,3976,0,0,0,1078434,INR,PROCESSED,2026-07-10T17:07:45Z,SETTLE-MERCH_044-BULK
SET_445BF11C,MERCH_022,1680300,33606,6049,0,0,0,1619745,INR,PROCESSED,2026-08-28T00:49:07Z,REF-PAY_8F769246
SET_15C51D26,MERCH_023,1299600,25992,4678,0,0,0,1268930,INR,PROCESSED,2026-08-01T19:17:59Z,REF-PAY_95C31FC6
SET_C2E59F5E,MERCH_020,1610500,32210,5797,0,0,0,1572493,INR,PROCESSED,2026-07-31T18:25:48Z,REF-PAY_203D4F27
SET_5F08E604,MERCH_031,38800,776,139,0,0,0,37885,INR,PROCESSED,2026-08-28T06:04:17Z,SETTLE-MERCH_031-BULK
SET_01527E32,MERCH_042,1459200,29184,5253,0,0,0,1424763,INR,PROCESSED,2026-08-03T05:42:27Z,REF-PAY_D861003D-TYPO
SET_80BD858D,MERCH_046,1342900,26858,4834,0,0,0,1310108,INR,PROCESSED,2026-07-06T04:31:46Z,REF-PAY_92F2F93B
SET_B0463A94,MERCH_045,572900,11458,2062,0,0,0,559380,INR,PROCESSED,2026-08-23T06:13:45Z,REF-PAY_5099FF82
SET_AC957037,MERCH_011,650900,13018,2343,0,0,0,635539,INR,PROCESSED,2026-07-25T03:26:15Z,REF-PAY_EFACF07E
SET_E0585981,MERCH_014,1271900,25438,4578,0,0,0,1241884,INR,PROCESSED,2026-07-30T16:38:14Z,REF-PAY_BC047F75
SET_8B3959B6,MERCH_019,1528600,30572,5502,0,0,0,1492526,INR,PROCESSED,2026-07-29T02:22:58Z,REF-PAY_7FDB22EE-TYPO
SET_77B477A5,MERCH_044,562600,11252,2025,0,0,0,549323,INR,PROCESSED,2026-07-23T07:02:12Z,REF-PAY_A49ADC3C
SET_4C0D3027,MERCH_044,248800,4976,895,0,0,0,242929,INR,PROCESSED,2026-07-03T21:00:15Z,REF-PAY_C161093C
SET_29C86947,MERCH_015,1885000,37700,6786,0,0,0,1840514,INR,PROCESSED,2026-08-21T19:08:57Z,REF-PAY_139F7643-TYPO
SET_B4BA844A,MERCH_007,30000000,600000,108000,0,0,0,29292000,INR,PROCESSED,2026-07-06T06:29:41Z,SETTLE-MERCH_007-HV
SET_DB090709,MERCH_003,1421000,28420,5115,0,0,0,1387365,INR,PROCESSED,2026-07-30T23:10:19Z,REF-PAY_D462F439
SET_29F2D4B0,MERCH_027,1954700,39094,7036,0,0,0,1908570,INR,PROCESSED,2026-09-01T09:24:22Z,REF-PAY_87470F30
SET_80FA9AA3,MERCH_029,1079100,21582,3884,0,0,0,1053634,INR,PROCESSED,2026-08-18T00:25:06Z,REF-PAY_09A51048
SET_92BCC4CA,MERCH_013,1211200,24224,4360,0,0,0,1182516,INR,PROCESSED,2026-07-14T11:45:14Z,REF-PAY_070C9089
SET_09137BE3,MERCH_007,1271400,25428,4577,0,0,0,1241395,INR,PROCESSED,2026-07-07T10:23:05Z,SETTLE-MERCH_007-BULK
SET_D165DF3D,MERCH_026,175100,3502,630,0,0,0,170968,INR,PROCESSED,2026-08-02T07:30:44Z,REF-PAY_2C3C7DCC
SET_81561D40,MERCH_029,5500000,110000,19800,0,0,0,5370200,INR,PROCESSED,2026-07-12T12:51:09Z,SETTLE-MERCH_029-HV
SET_2D3DEAF6,MERCH_010,992400,19848,3572,0,0,0,968980,INR,PROCESSED,2026-08-19T14:54:14Z,REF-PAY_B95D0241-TYPO
SET_DE21BE51,MERCH_030,1362200,27244,4903,0,0,0,1330053,INR,PROCESSED,2026-08-05T10:47:58Z,REF-PAY_EFAD32B9
SET_5F52C9A5,MERCH_044,1603000,32060,5770,0,0,0,1565170,INR,PROCESSED,2026-07-04T18:34:14Z,REF-PAY_3D6D7444
SET_3C5E3E8B,MERCH_007,1749100,34982,6296,0,0,0,1707822,INR,PROCESSED,2026-07-06T06:53:49Z,REF-PAY_2EF42582-TYPO
SET_FBA74B45,MERCH_049,40600,812,146,0,0,0,39542,INR,PROCESSED,2026-08-03T18:38:26Z,REF-PAY_C0568E8C
SET_24D9AA2C,MERCH_028,683300,13666,2459,0,0,0,667175,INR,PROCESSED,2026-08-13T22:56:09Z,REF-PAY_C4CEFF31
SET_E5E3A59F,MERCH_030,1727600,34552,6219,0,0,0,1686829,INR,PROCESSED,2026-07-21T06:59:54Z,REF-PAY_057355D4
SET_D227FD6A,MERCH_045,558000,11160,2008,0,0,0,544832,INR,PROCESSED,2026-07-27T21:20:20Z,REF-PAY_D1064AB5
SET_950DAF2C,MERCH_013,1039100,20782,3740,0,0,0,1014578,INR,PROCESSED,2026-08-04T15:58:44Z,REF-PAY_FB33F81A
SET_43C20D7D,MERCH_049,412400,8248,1484,0,0,0,402668,INR,PROCESSED,2026-07-04T07:57:59Z,REF-PAY_400042C1
SET_230992C4,MERCH_006,1010200,20204,3636,0,0,0,947460,INR,PROCESSED,2026-07-09T09:34:19Z,REF-PAY_3FEE2A3F
SET_6E729CCE,MERCH_048,440300,8806,1585,0,0,0,429959,INR,PROCESSED,2026-07-09T05:24:00Z,REF-PAY_E7A46088
SET_EF402753,MERCH_027,1167200,23344,4201,0,0,0,1139655,INR,PROCESSED,2026-08-22T12:37:18Z,REF-PAY_5B544FEC
SET_2736CDF8,MERCH_011,1452700,29054,5229,0,0,0,1418417,INR,PROCESSED,2026-07-16T13:56:47Z,REF-PAY_A135E50D
SET_53844CD8,MERCH_019,1265600,25312,4556,0,0,0,1235632,INR,PROCESSED,2026-07-17T04:03:20Z,REF-PAY_EACC57A6
SET_614750D2,MERCH_030,15000000,300000,54000,0,0,0,14646000,INR,PROCESSED,2026-08-07T09:42:08Z,SETTLE-MERCH_030-HV
SET_7119B1C8,MERCH_037,986700,19734,3552,0,0,0,963314,INR,PROCESSED,2026-08-13T21:34:31Z,REF-PAY_D42522CF
SET_130AD202,MERCH_042,1530700,30614,5510,0,0,0,1494576,INR,PROCESSED,2026-07-29T21:04:10Z,REF-PAY_A8D61125
SET_F3EEF89D,MERCH_027,1878500,37570,6762,0,0,0,1834168,INR,PROCESSED,2026-08-21T12:48:19Z,REF-PAY_F87BC52D
SET_55B97F82,MERCH_048,586300,11726,2110,0,0,0,572364,INR,PROCESSED,2026-07-13T16:45:34Z,REF-PAY_60DDFAED
SET_0D443684,MERCH_013,1680100,33602,6048,0,0,0,1640450,INR,PROCESSED,2026-08-06T13:13:46Z,REF-PAY_41021FAC
SET_A5ACCB0C,MERCH_033,733400,14668,2640,0,0,0,715992,INR,PROCESSED,2026-08-08T14:00:33Z,REF-PAY_337077F5
SET_E456CF22,MERCH_049,1141400,22828,4109,0,0,0,1114463,INR,PROCESSED,2026-08-05T06:58:45Z,REF-PAY_1A31F637-TYPO
SET_97B2C52B,MERCH_027,166100,3322,597,0,0,0,162181,INR,PROCESSED,2026-07-29T05:56:36Z,REF-PAY_FD9FCE13
SET_15C56977,MERCH_005,1260900,25218,4539,0,0,0,1231143,INR,PROCESSED,2026-08-07T11:49:24Z,REF-PAY_11EEC564
SET_75F1F368,MERCH_003,1254700,25094,4516,0,0,0,1225090,INR,PROCESSED,2026-08-16T04:54:45Z,REF-PAY_28F55532
SET_13C0ABFB,MERCH_046,1072800,21456,3862,0,0,0,1047482,INR,PROCESSED,2026-08-25T17:16:37Z,REF-PAY_0FC04A60
SET_45E3F226,MERCH_014,132500,2650,477,0,0,0,129373,INR,PROCESSED,2026-08-06T21:50:45Z,REF-PAY_E5491FD0
SET_4A4698CC,MERCH_046,1329700,26594,4786,0,0,0,1298320,INR,PROCESSED,2026-07-24T21:22:10Z,REF-PAY_0A1A45F9
SET_1150F0BC,MERCH_001,15000000,300000,54000,0,0,0,14646000,INR,PROCESSED,2026-08-10T21:27:31Z,SETTLE-MERCH_001-HV
SET_D483EE6E,MERCH_014,1304500,26090,4696,0,0,0,1273714,INR,PROCESSED,2026-08-01T10:53:36Z,REF-PAY_6EE4474C
SET_5C8AF56B,MERCH_045,319100,6382,1148,0,0,0,311570,INR,PROCESSED,2026-08-22T15:33:06Z,REF-PAY_FE979EFC
SET_5A584C49,MERCH_016,1623400,32468,5844,0,0,0,1585088,INR,PROCESSED,2026-09-03T17:55:08Z,REF-PAY_6D1DA28C
SET_310AA2A4,MERCH_030,1385900,27718,4989,0,0,0,1340393,INR,PROCESSED,2026-08-03T05:19:06Z,REF-PAY_2789D31E
SET_C95EAA94,MERCH_011,1267900,25358,4564,0,0,0,1209978,INR,PROCESSED,2026-08-31T00:12:35Z,REF-PAY_8D7D0EED
SET_52DDF181,MERCH_033,679200,13584,2445,0,0,0,663171,INR,PROCESSED,2026-08-09T06:36:33Z,REF-PAY_7F2E87B2
SET_0989057C,MERCH_037,162400,3248,584,0,0,0,158568,INR,PROCESSED,2026-07-31T08:13:21Z,REF-PAY_D1708FE2
SET_CD014EC2,MERCH_032,1723200,34464,6203,0,0,0,1647733,INR,PROCESSED,2026-07-11T16:40:13Z,REF-PAY_7157521D
SET_29B7AD32,MERCH_031,446500,8930,1607,0,0,0,435963,INR,PROCESSED,2026-07-26T14:08:12Z,REF-PAY_3E361544-TYPO
SET_6462B8D8,MERCH_033,514600,10292,1852,0,0,0,502456,INR,PROCESSED,2026-08-04T19:35:22Z,REF-PAY_58AFFE27
SET_C5640F34,MERCH_004,1985800,39716,7148,0,0,0,1938836,INR,PROCESSED,2026-08-01T17:33:11Z,REF-PAY_76E19BD7
SET_7660ADFD,MERCH_011,1567200,31344,5641,0,0,0,1530115,INR,PROCESSED,2026-08-06T04:30:11Z,REF-PAY_939F03DE
SET_E2921B97,MERCH_015,638200,12764,2297,0,0,0,623139,INR,PROCESSED,2026-07-29T21:48:05Z,REF-PAY_7A17EFEB
SET_CBD57C7B,MERCH_009,519500,10390,1870,0,0,0,507240,INR,PROCESSED,2026-07-03T09:52:20Z,REF-PAY_C42DC791
SET_EF966C3E,MERCH_049,1031600,20632,3713,0,0,0,1007155,INR,PROCESSED,2026-07-25T20:44:02Z,REF-PAY_6EDCB944
SET_70B05DD3,MERCH_026,1707400,34148,6146,0,0,0,1667106,INR,PROCESSED,2026-07-18T02:25:57Z,REF-PAY_16BD526E
SET_8F3263F0,MERCH_001,910400,18208,3277,0,0,0,888915,INR,PROCESSED,2026-07-24T21:49:20Z,REF-PAY_030D7478
SET_21746872,MERCH_039,324400,6488,1167,0,0,0,316745,INR,PROCESSED,2026-07-08T17:57:14Z,REF-PAY_765A96E2
SET_F88BFC95,MERCH_039,1405800,28116,5060,0,0,0,1336824,INR,PROCESSED,2026-08-18T04:50:15Z,REF-PAY_1F6DCDFE
SET_4A306255,MERCH_045,104700,2094,376,0,0,0,102230,INR,PROCESSED,2026-07-04T14:47:50Z,REF-PAY_4625E64E
SET_5AA09757,MERCH_004,1013000,20260,3646,0,0,0,989094,INR,PROCESSED,2026-08-01T01:03:50Z,REF-PAY_A43933BB
SET_21260A3E,MERCH_011,111500,2230,401,0,0,0,108869,INR,PROCESSED,2026-08-08T19:06:26Z,REF-PAY_B7856A36
SET_50155D9F,MERCH_022,485300,9706,1747,0,0,0,473847,INR,PROCESSED,2026-07-19T21:40:15Z,REF-PAY_612086A0
SET_F6F7585D,MERCH_021,1181100,23622,4251,0,0,0,1153227,INR,PROCESSED,2026-08-19T02:57:37Z,REF-PAY_D4E9D37B
SET_84EEA607,MERCH_007,875500,17510,3151,0,0,0,854839,INR,PROCESSED,2026-07-03T10:11:23Z,SETTLE-MERCH_007-BULK
SET_F627467B,MERCH_045,296400,5928,1067,0,0,0,289405,INR,PROCESSED,2026-08-15T14:10:27Z,REF-PAY_86D48C4A
SET_7CDD4232,MERCH_035,264100,5282,950,0,0,0,257868,INR,PROCESSED,2026-07-28T19:50:05Z,REF-PAY_78901CFF
SET_A648B02A,MERCH_035,1736700,34734,6252,0,0,0,1695714,INR,PROCESSED,2026-08-21T08:54:42Z,REF-PAY_F6753F92
SET_6928F0B7,MERCH_040,823700,16474,2965,0,0,0,804161,INR,PROCESSED,2026-07-18T17:48:24Z,REF-PAY_95D1FA37
SET_A1D65C24,MERCH_020,356000,7120,1281,0,0,0,347599,INR,PROCESSED,2026-07-28T23:54:17Z,REF-PAY_52B0870F
SET_D49E14EA,MERCH_049,227200,4544,817,113600,0,0,108239,INR,PROCESSED,2026-08-17T22:18:54Z,REF-PAY_819CCDB7
SET_DC5E7DFC,MERCH_049,1992600,39852,7173,0,0,0,1945575,INR,PROCESSED,2026-08-10T17:47:25Z,REF-PAY_0CA16C73
SET_1E55E61C,MERCH_037,1856400,37128,6683,0,0,0,1812589,INR,PROCESSED,2026-08-08T15:57:21Z,REF-PAY_29017DCB
SET_02FE6609,MERCH_022,1936700,38734,6972,968350,0,0,922644,INR,PROCESSED,2026-07-23T07:47:38Z,REF-PAY_7B09D119
SET_50DDA3D6,MERCH_009,1315300,26306,4735,0,0,0,1284259,INR,PROCESSED,2026-08-23T05:16:05Z,REF-PAY_F3F22C23
SET_DCA81396,MERCH_047,311500,6230,1121,0,0,0,304149,INR,PROCESSED,2026-07-05T08:46:54Z,REF-PAY_1CBD56BF
SET_73287A98,MERCH_036,25700,514,92,0,0,0,14594,INR,PROCESSED,2026-08-13T13:24:45Z,REF-PAY_96816874
SET_544F5E0F,MERCH_042,1889300,37786,6801,0,0,0,1844713,INR,PROCESSED,2026-08-13T23:28:16Z,REF-PAY_C2E3C846-TYPO
SET_8A2DFF5F,MERCH_017,1424900,28498,5129,0,0,0,1391273,INR,PROCESSED,2026-08-22T14:04:53Z,REF-PAY_267660ED
SET_6311F497,MERCH_036,60000000,1200000,216000,0,0,0,58584000,INR,PROCESSED,2026-08-13T01:45:05Z,SETTLE-MERCH_036-HV
SET_4AF622DF,MERCH_034,14100,282,50,0,0,0,13768,INR,PROCESSED,2026-08-16T18:46:35Z,REF-PAY_0F6829B1
SET_E197494C,MERCH_036,966800,19336,3480,0,0,0,943984,INR,PROCESSED,2026-08-17T09:38:37Z,REF-PAY_BCCECC0F
SET_EF464C55,MERCH_028,921600,18432,3317,0,0,0,899851,INR,PROCESSED,2026-08-10T22:18:40Z,REF-PAY_405453F7
SET_D3B3F240,MERCH_018,1194900,23898,4301,0,0,0,1166701,INR,PROCESSED,2026-08-27T09:49:03Z,REF-PAY_E7A69E17
SET_73C2E320,MERCH_048,159800,3196,575,0,159800,0,-3771,INR,PROCESSED,2026-09-01T05:24:49Z,REF-PAY_F6B934FE
SET_582CF06D,MERCH_030,1653600,33072,5952,0,0,0,1614576,INR,PROCESSED,2026-09-07T07:30:52Z,REF-PAY_5E857446
SET_B7E71587,MERCH_027,308600,6172,1110,0,0,0,301368,INR,PROCESSED,2026-08-29T09:45:19Z,REF-PAY_348C6D4F
SET_D1B2E539,MERCH_033,1183900,23678,4262,0,0,0,1155960,INR,PROCESSED,2026-07-21T14:16:12Z,REF-PAY_D6B15D9B
SET_E8F017E6,MERCH_027,1087000,21740,3913,0,1087000,0,-25653,INR,PROCESSED,2026-08-04T13:48:30Z,REF-PAY_B114900E
SET_78EC1C81,MERCH_007,520700,10414,1874,0,0,0,508412,INR,PROCESSED,2026-07-06T02:58:54Z,REF-PAY_48EA3B1D
SET_EB96BF95,MERCH_001,129200,2584,465,0,0,0,126151,INR,PROCESSED,2026-08-24T03:32:49Z,REF-PAY_981A151B
SET_D575D34A,MERCH_047,1038000,20760,3736,0,0,0,994104,INR,PROCESSED,2026-07-17T13:33:59Z,REF-PAY_C45F0B72
SET_58F76729,MERCH_027,1674700,33494,6028,0,0,0,1635178,INR,PROCESSED,2026-07-04T18:53:44Z,REF-PAY_7E72203D
SET_61E5D1C2,MERCH_027,395000,7900,1422,0,0,0,385728,INR,PROCESSED,2026-07-13T18:52:29Z,REF-PAY_ED41B838
SET_C1BFACC9,MERCH_009,1088800,21776,3919,0,0,0,1063105,INR,PROCESSED,2026-07-23T18:33:51Z,REF-PAY_96A0C7EC
SET_32606D87,MERCH_017,629000,12580,2264,0,0,0,614156,INR,PROCESSED,2026-08-09T06:40:20Z,REF-PAY_B1F122C7
SET_462032FD,MERCH_041,1778600,35572,6402,0,0,0,1736626,INR,PROCESSED,2026-07-08T18:02:06Z,REF-PAY_76FD93DD
SET_13FFCDFA,MERCH_036,1817300,36346,6542,0,0,0,1774412,INR,PROCESSED,2026-08-18T14:49:29Z,REF-PAY_3A8758D1
SET_CE9B53EB,MERCH_013,190400,3808,685,0,0,0,185907,INR,PROCESSED,2026-07-18T00:07:39Z,REF-PAY_7FB40075
SET_E00E49E3,MERCH_031,1444500,28890,5200,0,0,0,1410410,INR,PROCESSED,2026-09-03T05:43:43Z,REF-PAY_07C79B91
SET_F84C8E85,MERCH_041,399700,7994,1438,0,0,0,390268,INR,PROCESSED,2026-09-02T11:42:03Z,REF-PAY_92306918
SET_087217EA,MERCH_015,465500,9310,1675,0,0,0,454415,INR,PROCESSED,2026-09-01T01:07:29Z,REF-PAY_45EC1633
SET_17CD4B4C,MERCH_016,1579200,31584,5685,0,0,0,1541931,INR,PROCESSED,2026-07-09T15:42:57Z,REF-PAY_AE97B48D
SET_40280C4E,MERCH_014,1812700,36254,6525,0,0,0,1769921,INR,PROCESSED,2026-08-31T08:14:07Z,REF-PAY_97B8ACE3
SET_B14976C4,MERCH_003,1321500,26430,4757,0,0,0,1290313,INR,PROCESSED,2026-08-11T17:41:07Z,REF-PAY_5F25921F
SET_494E9DD7,MERCH_020,1778800,35576,6403,0,0,0,1736821,INR,PROCESSED,2026-08-07T05:11:25Z,REF-PAY_9BE8DA6B
SET_C425E760,MERCH_015,451800,9036,1626,0,0,0,441138,INR,PROCESSED,2026-08-24T00:30:56Z,REF-PAY_F3D7039F
SET_5CBE789B,MERCH_027,1592200,31844,5731,0,0,0,1554625,INR,PROCESSED,2026-07-08T22:33:21Z,REF-PAY_AD4FCB4D
SET_8C3AE5D8,MERCH_040,263300,5266,947,0,0,0,257087,INR,PROCESSED,2026-08-01T15:45:35Z,REF-PAY_ABB8EF2D
SET_28842095,MERCH_035,381300,7626,1372,0,0,0,372302,INR,PROCESSED,2026-08-25T14:31:50Z,REF-PAY_7BEEDE30
SET_ED4A326B,MERCH_033,1304200,26084,4695,0,0,0,1273421,INR,PROCESSED,2026-08-16T15:01:31Z,REF-PAY_A85ABBB6
SET_9065D2C0,MERCH_026,517800,10356,1864,258900,0,0,246680,INR,PROCESSED,2026-08-13T12:03:44Z,REF-PAY_0D14024C
SET_8F302F4C,MERCH_016,1124900,22498,4049,0,0,0,1098353,INR,PROCESSED,2026-07-12T20:29:15Z,SETTLE-MERCH_016-BULK
SET_A9E437A9,MERCH_042,1027100,20542,3697,0,0,0,959761,INR,PROCESSED,2026-07-05T19:29:29Z,REF-PAY_B854BDC8
SET_1F079E24,MERCH_040,708000,14160,2548,0,0,0,691292,INR,PROCESSED,2026-08-18T23:56:15Z,REF-PAY_7AC54A84
SET_203E6C88,MERCH_029,1574600,31492,5668,0,0,0,1537440,INR,PROCESSED,2026-07-06T05:28:20Z,REF-PAY_D0900E27
SET_555D48CF,MERCH_033,232100,4642,835,0,0,0,226623,INR,PROCESSED,2026-07-15T17:37:26Z,REF-PAY_34BCD1B9
SET_92D2C822,MERCH_022,156300,3126,562,0,0,0,152512,INR,PROCESSED,2026-08-30T05:46:10Z,REF-PAY_67AF9D2D
SET_5A33BF98,MERCH_014,809800,16196,2915,0,0,0,790689,INR,PROCESSED,2026-07-11T17:04:10Z,REF-PAY_5E81F602
SET_4E891134,MERCH_014,1188500,23770,4278,0,1188500,0,-28048,INR,PROCESSED,2026-07-10T01:00:30Z,REF-PAY_AD7C9E71
SET_A3BDBEEC,MERCH_043,1720500,34410,6193,0,0,0,1679897,INR,PROCESSED,2026-08-17T23:18:04Z,REF-PAY_A5352057
SET_EBACE7E2,MERCH_037,1585600,31712,5708,0,0,0,1548080,INR,PROCESSED,2026-07-14T05:14:15Z,REF-PAY_F12854AB
SET_A9A56E98,MERCH_016,700600,14012,2522,0,0,0,684066,INR,PROCESSED,2026-07-19T20:08:46Z,REF-PAY_505B673E
SET_7BAFAB88,MERCH_034,1741200,34824,6268,0,0,0,1700108,INR,PROCESSED,2026-07-18T15:38:31Z,REF-PAY_ECFF961A-TYPO
SET_D3D7D1AC,MERCH_001,296900,5938,1068,148450,0,0,141444,INR,PROCESSED,2026-07-30T16:03:03Z,REF-PAY_8603F2C8
SET_66F3A571,MERCH_013,1071900,21438,3858,0,0,0,1046604,INR,PROCESSED,2026-07-09T08:13:34Z,REF-PAY_0EB3D0D8
SET_37FE181B,MERCH_030,1264100,25282,4550,0,0,0,1234268,INR,PROCESSED,2026-07-29T01:53:24Z,REF-PAY_3BCA4963
SET_1572262A,MERCH_036,288400,5768,1038,0,0,0,281594,INR,PROCESSED,2026-07-05T15:09:03Z,SETTLE-MERCH_036-BULK
SET_54DA1A78,MERCH_016,1279500,25590,4606,0,0,0,1249304,INR,PROCESSED,2026-07-21T05:12:17Z,REF-PAY_B2300723
SET_B847C724,MERCH_033,1904000,38080,6854,0,0,0,1859066,INR,PROCESSED,2026-07-31T19:34:18Z,REF-PAY_E19B58BF
SET_200F1DF2,MERCH_035,1640800,32816,5906,0,1640800,0,-38722,INR,PROCESSED,2026-07-25T10:34:20Z,REF-PAY_65F29B7F
SET_36F3208E,MERCH_007,1823000,36460,6562,0,0,0,1780028,INR,PROCESSED,2026-07-21T01:22:47Z,REF-PAY_CF75F199
SET_0404D842,MERCH_025,336600,6732,1211,0,0,0,328657,INR,PROCESSED,2026-08-12T09:07:52Z,REF-PAY_8B3C062B
SET_F262007E,MERCH_023,1776000,35520,6393,0,0,0,1734087,INR,PROCESSED,2026-08-10T06:22:12Z,REF-PAY_49131096
SET_727C29E6,MERCH_037,1948800,38976,7015,0,0,0,1902809,INR,PROCESSED,2026-07-24T12:58:05Z,REF-PAY_4224D528
SET_3760AF07,MERCH_035,1697400,33948,6110,0,0,0,1657342,INR,PROCESSED,2026-07-17T02:44:38Z,REF-PAY_B5BD7161
SET_F6EF95CE,MERCH_049,1691400,33828,6089,0,0,0,1651483,INR,PROCESSED,2026-08-01T20:48:16Z,REF-PAY_6B909CC7
SET_5562F472,MERCH_010,1272100,25442,4579,0,0,0,1242079,INR,PROCESSED,2026-08-28T18:26:01Z,REF-PAY_907AFABA
SET_77D586C8,MERCH_038,1737600,34752,6255,0,1737600,0,-41007,INR,PROCESSED,2026-08-17T21:44:52Z,REF-PAY_EA947730
SET_1A5CD3F2,MERCH_005,1056700,21134,3804,0,0,0,1031762,INR,PROCESSED,2026-09-03T05:05:58Z,SETTLE-MERCH_005-BULK
SET_E40D29D8,MERCH_043,5500000,110000,19800,0,0,0,5370200,INR,PROCESSED,2026-08-10T20:42:11Z,SETTLE-MERCH_043-HV
SET_10F680C2,MERCH_004,1984500,39690,7144,0,0,0,1937666,INR,PROCESSED,2026-08-28T20:07:15Z,REF-PAY_26C03C74-TYPO
SET_256EF7F6,MERCH_046,952500,19050,3429,476250,0,0,453771,INR,PROCESSED,2026-08-24T16:52:09Z,REF-PAY_944663B3
SET_BABF3FCD,MERCH_024,185500,3710,667,0,0,0,181123,INR,PROCESSED,2026-08-29T07:45:59Z,REF-PAY_78DE314B
SET_DAF299AB,MERCH_036,1893100,37862,6815,0,0,0,1848423,INR,PROCESSED,2026-08-09T18:41:56Z,REF-PAY_C4082600
SET_4CCE1E49,MERCH_009,1212900,24258,4366,0,0,0,1184276,INR,PROCESSED,2026-07-12T00:28:17Z,REF-PAY_B412B1ED-TYPO
SET_9700A97F,MERCH_020,637400,12748,2294,0,0,0,622408,INR,PROCESSED,2026-08-28T19:40:14Z,REF-PAY_215DBBBF
SET_CDAD4290,MERCH_037,1136400,22728,4091,0,0,0,1109581,INR,PROCESSED,2026-07-21T04:38:52Z,REF-PAY_65DB6E3A
SET_BFA329D4,MERCH_034,172400,3448,620,0,0,0,168332,INR,PROCESSED,2026-07-03T21:56:32Z,REF-PAY_D389E171
SET_4F1FB3B0,MERCH_032,106900,2138,384,0,0,0,104378,INR,PROCESSED,2026-08-07T00:04:07Z,REF-PAY_8A3C8D84
SET_D1F7D98F,MERCH_008,952100,19042,3427,0,0,0,929681,INR,PROCESSED,2026-09-02T21:44:44Z,REF-PAY_7895D72C
SET_9BE9BFF0,MERCH_023,1372500,27450,4941,0,0,0,1340109,INR,PROCESSED,2026-09-03T16:24:49Z,REF-PAY_A0DC076C-TYPO
SET_24BDAA55,MERCH_041,1356600,27132,4883,0,0,0,1324585,INR,PROCESSED,2026-07-31T21:13:56Z,REF-PAY_EC1C6144
SET_5FA80C18,MERCH_010,893800,17876,3217,0,0,0,872707,INR,PROCESSED,2026-07-14T10:06:01Z,REF-PAY_88A6D836
SET_02DD3ADD,MERCH_028,914300,18286,3291,0,0,0,892723,INR,PROCESSED,2026-08-22T13:20:48Z,SETTLE-MERCH_028-BULK
SET_A944078F,MERCH_016,15000000,300000,54000,0,0,0,14646000,INR,PROCESSED,2026-07-28T11:50:59Z,SETTLE-MERCH_016-HV
SET_F212EA21,MERCH_044,488600,9772,1758,0,0,0,477070,INR,PROCESSED,2026-08-12T19:05:16Z,SETTLE-MERCH_044-BULK
SET_F62A82A4,MERCH_023,1989500,39790,7162,994750,0,0,947798,INR,PROCESSED,2026-07-17T17:46:18Z,REF-PAY_64A69838
SET_328A6929,MERCH_020,1397400,27948,5030,0,0,0,1364422,INR,PROCESSED,2026-08-25T10:33:45Z,REF-PAY_63C636DA
SET_14E41C26,MERCH_020,635200,12704,2286,0,0,0,620210,INR,PROCESSED,2026-08-14T05:03:32Z,REF-PAY_2036F7B3
SET_E16BCFBC,MERCH_038,1241500,24830,4469,0,0,0,1212201,INR,PROCESSED,2026-07-13T05:40:43Z,REF-PAY_E3EF4248
SET_021A2678,MERCH_020,884800,17696,3185,0,0,0,863919,INR,PROCESSED,2026-07-11T17:11:32Z,REF-PAY_BA4FF1AD
SET_51EA595D,MERCH_036,1991200,39824,7168,0,0,0,1944208,INR,PROCESSED,2026-08-04T17:43:08Z,REF-PAY_C09ABA18
SET_409C2B17,MERCH_047,1367500,27350,4923,0,0,0,1335227,INR,PROCESSED,2026-07-10T03:36:18Z,REF-PAY_40110F7E
SET_72BAA7C2,MERCH_013,654100,13082,2354,0,0,0,638714,INR,PROCESSED,2026-08-02T19:51:45Z,REF-PAY_285133F3
SET_7C239B65,MERCH_016,1215900,24318,4377,0,0,0,1187205,INR,PROCESSED,2026-07-12T06:57:23Z,REF-PAY_EAD4D636
SET_6077FA44,MERCH_039,1129800,22596,4067,0,0,0,1071937,INR,PROCESSED,2026-08-16T07:41:12Z,REF-PAY_CD0D0B5B
SET_81215017,MERCH_035,1821800,36436,6558,910900,0,0,867906,INR,PROCESSED,2026-07-15T22:41:54Z,REF-PAY_5E5901C4
SET_DD3C8665,MERCH_038,975900,19518,3513,0,0,0,952869,INR,PROCESSED,2026-08-30T09:27:37Z,REF-PAY_21195F33
SET_4847968A,MERCH_017,771400,15428,2777,0,0,0,753095,INR,PROCESSED,2026-08-17T04:37:44Z,REF-PAY_A7105B75
SET_4DFDCBAE,MERCH_004,237000,4740,853,0,237000,0,-5593,INR,PROCESSED,2026-07-29T23:39:14Z,REF-PAY_535A18EE
SET_A678132E,MERCH_047,176100,3522,633,0,0,0,171945,INR,PROCESSED,2026-08-17T05:29:47Z,REF-PAY_703FD4F9
SET_6EBE0C6E,MERCH_010,973500,19470,3504,0,0,0,950526,INR,PROCESSED,2026-08-15T07:34:07Z,REF-PAY_A611FCDE-TYPO
